# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar  5 02:02:54 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
#
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_age,st_ageerr1,st_ageerr2,st_agelim
75 Cet c,75 Cet,2051.62000000000,45.98000000000,-40.47000000000,0,3.9290000000,0.0580000000,-0.0520000000,0,13.90000000,,,0,289.85950718,27.96889982,-45.44946220,0,0.593000,,,0,0.023000,0.191000,-0.003000,0,,,,,,,,,4809.00,,,0,10.380000,0.150000,-0.260000,0,1.920000,0.070000,-0.080000,0,1.71450,0.01207,-0.02103,0,,,,
8 UMi b,8 UMi,93.31000000000,0.06000000000,-0.06000000000,0,0.4620000000,0.0060000000,-0.0060000000,0,13.50000000,,,0,524.41687155,19.06970442,-19.06970442,0,1.170000,,,0,0.062000,0.028000,-0.030000,0,,,,,,,,,4847.00,100.00,-100.00,0,10.730000,0.140000,-0.140000,0,1.510000,0.060000,-0.060000,0,1.72346,0.04592,-0.05136,0,1.7000,0.2000,-0.2000,0
81 Cet b,81 Cet,1005.57000000000,1.84000000000,-1.94000000000,0,2.1040000000,0.0030000000,-0.0030000000,0,13.10000000,,,0,1051.05854195,24.79061575,-21.29450327,0,2.570000,,,0,0.037000,0.015000,-0.025000,0,,,,,,,,,4734.00,,,0,11.210000,0.810000,-0.350000,0,1.230000,0.300000,-0.250000,0,1.76027,0.05934,-0.04061,0,,,,
91 Aqr b,91 Aqr,181.40000000000,0.10000000000,-0.10000000000,0,0.7000000000,,,0,13.10000000,,,0,1017.00000000,,,0,2.490000,,,0,0.027000,0.026000,-0.026000,0,,,,,,,,,4665.00,18.00,-18.00,0,11.000000,0.100000,-0.100000,0,1.400000,0.100000,-0.100000,0,1.69239,0.00617,-0.00626,0,3.5600,0.6300,-0.6300,0
AB Aur b,AB Aur,,,,,93.9000000000,49.3000000000,-49.3000000000,0,12.50000000,,,0,2860.45566300,,,0,8.050000,,,0,0.400000,0.200000,-0.210000,0,,,,,,,,,9770.00,100.00,-100.00,0,2.958870,0.096638,-0.070698,0,2.400000,0.200000,-0.200000,0,1.77085,0.03533,-0.03846,0,0.0030,0.0020,-0.0020,0
AB Pic b,AB Pic,,,,,260.0000000000,,,0,12.30000000,,,0,4290.50000000,158.90000000,-158.90000000,0,12.700000,,,0,,,,,,,,,,,,,5285.00,10.00,-9.00,0,0.999394,0.029598,-0.022233,0,0.900000,0.100000,-0.100000,0,-0.22631,0.00115,-0.00116,0,0.0300,,,0
AF Lep b,AF Lep,8905.00000000000,400.00000000000,-150.00000000000,0,8.9960000000,0.1900000000,-0.0770000000,0,13.00000000,,,0,1147.36054927,155.73591943,-152.55763536,0,2.870000,,,0,0.015000,0.029000,-0.011000,0,,,,,1400.00,300.00,-300.00,0,6140.00,47.00,-47.00,0,1.250000,0.060000,-0.060000,0,1.218000,0.029000,-0.039000,0,0.29000,0.01100,-0.01100,0,0.0240,0.0030,-0.0030,0
AT2021ueyL b,AT2021ueyL,4168.69000000000,2910.76000000000,-1713.98000000000,0,4.0100000000,1.6800000000,-1.3400000000,0,13.60000000,,,0,425.89006538,143.02278315,-158.91420350,0,0.930000,,,0,,,,,,,,,,,,,3680.00,307.00,-204.00,0,,,,,0.490000,0.160000,-0.180000,0,,,,,,,,
AU Mic b,AU Mic,8.46308000000,0.00006000000,-0.00006000000,0,0.0649000000,0.0012000000,-0.0012000000,0,3.95677019,0.14571675,-0.14571675,0,20.12000000,1.57000000,-1.72000000,0,1.320000,0.190000,-0.200000,0,0.005770,0.001010,-0.001010,0,21.2000,2.5000,-2.4000,0,600.00,17.00,-16.00,0,3678.00,90.00,-88.00,0,0.744000,0.023000,-0.021000,0,0.510000,0.028000,-0.027000,0,-1.03810,0.04925,-0.04914,0,0.0201,0.0025,-0.0024,0
AU Mic c,AU Mic,18.85969000000,0.00008000000,-0.00008000000,0,0.1108000000,0.0020000000,-0.0020000000,0,2.52202066,0.24659758,-0.24659758,0,9.60000000,2.07000000,-2.31000000,0,1.220000,0.260000,-0.290000,0,0.003380,0.001640,-0.001640,0,7.3000,0.9000,-0.8000,0,459.00,13.00,-12.00,0,3678.00,90.00,-88.00,0,0.744000,0.023000,-0.021000,0,0.510000,0.028000,-0.027000,0,-1.03810,0.04925,-0.04914,0,0.0201,0.0025,-0.0024,0
AU Mic d,AU Mic,12.73596000000,0.00793000000,-0.00793000000,0,,,,,1.02000000,,,0,1.05300000,0.51100000,-0.51100000,0,5.450000,,,0,0.003050,0.001040,-0.001040,0,,,,,,,,,3678.00,90.00,-88.00,0,0.744000,0.023000,-0.021000,0,0.510000,0.028000,-0.027000,0,-1.03810,0.04925,-0.04914,0,0.0201,0.0025,-0.0024,0
AU Mic e,AU Mic,33.11000000000,0.06000000000,-0.06000000000,0,,,,,4.87000000,,,0,21.10000000,5.40000000,-4.30000000,0,1.000000,,,0,,,,,,,,,,,,,3665.00,31.00,-31.00,0,0.820000,0.020000,-0.020000,0,0.600000,0.040000,-0.040000,0,-0.99000,0.01000,-0.01000,0,0.0185,0.0024,-0.0024,0
BD+03 2562 b,BD+03 2562,481.90000000000,2.70000000000,-2.80000000000,0,1.3000000000,0.1000000000,-0.1000000000,0,12.70000000,,,0,2034.11200000,413.17900000,-413.17900000,0,5.460000,,,0,0.200000,0.120000,-0.080000,0,,,,,,,,,4095.00,20.00,-20.00,0,32.350000,8.820000,-8.820000,0,1.140000,0.250000,-0.250000,0,2.70000,0.14000,-0.14000,0,5.2000,4.7500,-2.7500,0
BD+05 4868 A b,BD+05 4868 A,1.27186900000,0.00000100000,-0.00000100000,0,0.0208000000,0.0003000000,-0.0003000000,0,,,,,6.20000000,,,1,,,,,,,,,,,,,1820.00,45.00,-45.00,0,4596.00,65.00,-64.00,0,0.690000,0.020000,-0.020000,0,0.700000,0.020000,-0.020000,0,-0.71670,0.01116,-0.01146,0,11.1000,1.7000,-3.0000,0
BD+14 4559 b,BD+14 4559,268.94000000000,0.99000000000,-0.99000000000,0,0.7800000000,0.0500000000,-0.0500000000,0,13.80000000,,,0,330.54320000,149.38010000,-149.38010000,0,0.691000,,,0,0.290000,0.030000,-0.030000,0,,,,,,,,,4864.00,101.00,-101.00,0,0.860000,0.040000,-0.040000,0,0.490000,0.330000,-0.330000,0,-0.32000,,,0,,,,
BD+15 2375 b,BD+15 2375,153.22000000000,0.44000000000,-0.44000000000,0,0.5760000000,0.0270000000,-0.0270000000,0,13.80000000,,,0,337.21763000,85.81410000,-85.81410000,0,0.705000,,,0,0.001000,0.250000,-0.001000,0,,,,,,,,,4649.00,30.00,-30.00,0,8.950000,1.450000,-1.450000,0,1.080000,0.140000,-0.140000,0,1.57000,0.10000,-0.10000,0,7.4100,3.8100,-2.5200,0
BD+15 2940 b,BD+15 2940,137.48000000000,0.34000000000,-0.34000000000,0,0.5390000000,,,0,13.70000000,,,0,352.78000000,,,0,0.754000,,,0,0.260000,0.100000,-0.100000,0,,,,,,,,,4796.00,117.00,-117.00,0,14.700000,2.800000,-2.800000,0,1.100000,0.200000,-0.200000,0,2.01000,0.75000,-0.75000,0,7.1000,4.2000,-4.2000,0
BD+20 2457 b,BD+20 2457,379.63000000000,2.01000000000,-2.01000000000,0,1.4500000000,,,0,12.10000000,,,0,6807.63000000,,,0,21.100000,,,0,0.150000,0.030000,-0.030000,0,,,,,,,,,4137.00,10.00,-10.00,0,49.000000,26.000000,-26.000000,0,2.800000,1.500000,-1.500000,0,3.17000,,,0,,,,
BD+20 2457 c,BD+20 2457,621.99000000000,10.20000000000,-10.20000000000,0,2.0100000000,,,0,12.40000000,,,0,3963.17000000,,,0,11.400000,,,0,0.180000,0.060000,-0.060000,0,,,,,,,,,4137.00,10.00,-10.00,0,49.000000,26.000000,-26.000000,0,2.800000,1.500000,-1.500000,0,3.17000,,,0,,,,
BD+20 274 b,BD+20 274,578.20000000000,5.40000000000,-5.40000000000,0,1.3000000000,,,0,13.00000000,,,0,1334.88600000,,,0,3.340000,,,0,0.210000,0.060000,-0.060000,0,,,,,,,,,4296.00,10.00,-10.00,0,17.300000,0.900000,-0.900000,0,0.800000,0.200000,-0.200000,0,1.96000,0.18000,-0.18000,0,,,,
BD+20 594 b,BD+20 594,41.68550000000,0.00300000000,-0.00300000000,0,0.2410000000,0.0190000000,-0.0170000000,0,2.57807000,0.11209000,-0.11209000,0,22.24810000,9.53490000,-9.53490000,0,7.890000,3.400000,-3.100000,0,0.000000,,,0,,,,,546.00,19.00,-18.00,0,5766.00,99.00,-99.00,0,1.080000,0.060000,-0.060000,0,1.670000,0.400000,-0.400000,0,-0.05552,0.06835,-0.06367,0,3.3400,1.9500,-1.4900,0
BD+37 3172 b,BD+37 3172,1887.76000000000,0.01000000000,-0.01000000000,0,4.6500000000,,,0,12.40000000,,,0,3368.98111420,,,0,9.710000,,,0,0.590000,0.010000,-0.010000,0,,,,,,,,,4500.00,250.00,-250.00,0,50.240000,28.970000,-28.970000,0,3.750000,0.860000,-0.860000,0,2.84000,0.28000,-0.28000,0,,,,
BD+42 2315 b,BD+42 2315,123.05000000000,0.04000000000,-0.04000000000,0,0.5400000000,,,0,14.20000000,,,0,174.80562385,,,0,0.335000,,,0,0.730000,0.030000,-0.030000,0,,,,,,,,,4500.00,250.00,-250.00,0,17.850000,10.010000,-10.010000,0,1.380000,0.300000,-0.300000,0,1.99000,0.26000,-0.26000,0,,,,
BD+45 564 b,BD+45 564,307.88000000000,1.47000000000,-1.47000000000,0,0.8300000000,0.0400000000,-0.0400000000,0,13.60000000,,,0,432.24663352,38.13940884,-38.13940884,0,0.944000,,,0,0.120000,0.060000,-0.060000,0,,,,,,,,,5004.00,50.00,-50.00,0,0.813064,0.041485,-0.044083,0,0.810000,0.072000,-0.072000,0,-0.39918,0.00847,-0.01207,0,,,,
BD+48 738 b,BD+48 738,392.60000000000,5.50000000000,-5.50000000000,0,1.0000000000,,,0,13.90000000,,,0,289.22530000,,,0,0.592000,,,0,0.200000,0.100000,-0.100000,0,,,,,,,,,4414.00,15.00,-15.00,0,11.000000,1.000000,-1.000000,0,0.740000,0.390000,-0.390000,0,1.69000,0.33000,-0.33000,0,,,,
BD+48 740 b,BD+48 740,733.00000000000,5.00000000000,-8.00000000000,0,1.7000000000,0.1000000000,-0.1000000000,0,13.50000000,,,0,540.31100000,222.48100000,-222.48100000,0,1.210000,,,0,0.760000,0.050000,-0.090000,0,,,,,,,,,4534.00,8.00,-8.00,0,10.330000,1.810000,-1.810000,0,1.090000,0.160000,-0.160000,0,1.64000,0.12000,-0.12000,0,,,,
BD+49 828 b,BD+49 828,2590.00000000000,300.00000000000,-180.00000000000,0,4.2000000000,0.3200000000,-0.2000000000,0,13.50000000,,,0,508.50000000,127.10000000,-63.60000000,0,1.140000,,,0,0.350000,0.240000,-0.100000,0,,,,,,,,,4943.00,30.00,-30.00,0,7.600000,1.300000,-1.300000,0,1.520000,0.220000,-0.220000,0,1.47000,0.13000,-0.13000,0,2.3400,1.2000,-0.8000,0
BD+55 362 b,BD+55 362,265.59000000000,1.04000000000,-1.04000000000,0,0.7800000000,0.0500000000,-0.0500000000,0,14.00000000,,,0,228.83645304,25.42627256,-25.42627256,0,0.458000,,,0,0.270000,0.060000,-0.060000,0,,,,,,,,,5012.00,78.00,-78.00,0,0.896193,0.062857,-0.042550,0,0.909000,0.099000,-0.099000,0,-0.31295,0.01350,-0.00853,0,,,,
BD+60 1417 b,BD+60 1417,,,,,1662.0000000000,,,0,14.68376472,0.67253884,-0.67253884,0,4767.42610500,1589.14203500,-1589.14203500,0,8.270000,,,0,,,,,,,,,1303.00,74.00,-74.00,0,4993.00,124.00,-124.00,0,0.797000,0.051000,-0.051000,0,1.000000,,,0,0.35595,0.01021,-0.01021,0,0.1000,0.0500,-0.0500,0
BD+63 1405 b,BD+63 1405,1198.48000000000,60.79000000000,-60.79000000000,0,2.0600000000,0.1400000000,-0.1400000000,0,12.40000000,,,0,3305.41543280,413.17692910,-349.61124770,0,9.530000,,,0,0.880000,0.020000,-0.020000,0,,,,,,,,,5000.00,53.00,-53.00,0,0.804724,0.040718,-0.059493,0,0.816000,0.083000,-0.083000,0,-0.41295,0.01024,-0.01312,0,,,,
BD-06 1339 b,BD-06 1339,3.87280000000,0.00040000000,-0.00040000000,0,0.0428000000,0.0007000000,-0.0007000000,0,,,,,1523.03372634,,,1,,,,,0.000000,,,0,,,,,,,,,4324.00,100.00,-100.00,0,0.686355,0.063406,-0.074042,0,0.700000,,,0,-1.02200,0.04300,-0.04800,0,4.4000,4.0000,-4.0000,0
BD-06 1339 c,BD-06 1339,125.94000000000,0.44000000000,-0.44000000000,0,0.4350000000,0.0070000000,-0.0070000000,0,8.38000000,,,0,53.00000000,8.00000000,-8.00000000,0,0.495000,,,0,0.310000,0.110000,-0.110000,0,,,,,,,,,4324.00,100.00,-100.00,0,0.686355,0.063406,-0.074042,0,0.700000,,,0,-1.02200,0.04300,-0.04800,0,4.4000,4.0000,-4.0000,0
BD-08 2823 b,BD-08 2823,5.60000000000,0.02000000000,-0.02000000000,0,0.0600000000,0.0000000000,0.0000000000,0,,,,,2948.49413174,,,1,,,,,0.150000,0.150000,-0.150000,0,,,,,,,,,4816.00,114.00,-114.00,0,0.710000,0.040000,-0.040000,0,0.500000,0.260000,-0.260000,0,-0.62597,0.00106,-0.00106,0,4.5000,4.0000,-4.0000,0
BD-08 2823 c,BD-08 2823,237.60000000000,1.50000000000,-1.50000000000,0,0.6800000000,0.0200000000,-0.0200000000,0,12.50000000,,,0,104.00000000,10.00000000,-10.00000000,0,0.293000,,,0,0.190000,0.090000,-0.090000,0,,,,,,,,,4746.00,63.00,-63.00,0,0.710000,0.040000,-0.040000,0,0.740000,0.070000,-0.070000,0,-0.62597,0.00106,-0.00106,0,4.5000,4.0000,-4.0000,0
BD-10 3166 b,BD-10 3166,3.48777000000,0.00011000000,-0.00011000000,0,0.0400000000,0.0000000000,0.0000000000,0,14.10000000,,,0,187.51970000,22.24810000,-22.24810000,0,0.368000,,,0,0.020000,0.020000,-0.020000,0,,,,,,,,,5393.00,44.00,-44.00,0,0.910000,0.040000,-0.040000,0,1.470000,0.240000,-0.240000,0,-0.19120,0.00249,-0.00251,0,0.2500,,,0
BD-11 4672 b,BD-11 4672,1634.00000000000,13.00000000000,-14.00000000000,0,2.3600000000,0.0400000000,-0.0400000000,0,14.10000000,,,0,206.58950000,15.89150000,-19.06980000,0,0.405000,,,0,0.050000,0.050000,-0.030000,0,,,,,,,,,4550.00,110.00,-110.00,0,0.639000,0.020000,-0.022000,0,0.651000,0.031000,-0.029000,0,-0.80410,0.04961,-0.04977,0,7.4000,4.5000,-4.9000,0
BD-11 4672 c,BD-11 4672,74.20000000000,0.06000000000,-0.08000000000,0,0.3000000000,0.0100000000,-0.0100000000,0,4.04000000,,,0,15.37000000,2.97000000,-2.81000000,0,1.280000,,,0,0.400000,0.130000,-0.150000,0,,,,,,,,,4550.00,110.00,-110.00,0,0.639000,0.020000,-0.022000,0,0.651000,0.031000,-0.029000,0,-0.80410,0.04961,-0.04977,0,7.4000,4.5000,-4.9000,0
BD-13 2130 b,BD-13 2130,714.29999000000,5.30000000000,-5.30000000000,0,1.6600000000,0.1200000000,-0.1200000000,0,12.50000000,,,0,3108.37740000,1449.30480000,-1449.30480000,0,8.750000,,,0,0.210000,0.070000,-0.070000,0,,,,,,,,,4545.00,71.00,-71.00,0,19.170000,4.960000,-4.960000,0,2.120000,1.470000,-1.470000,0,2.04268,0.02651,-0.02824,0,0.7400,0.2000,-0.2000,0
BD-14 3065 b,BD-14 3065 A,4.28897310000,0.00000520000,-0.00000520000,0,0.0656000000,0.0026000000,-0.0026000000,0,21.59000000,1.05000000,-1.05000000,0,3932.00000000,290.00000000,-280.00000000,0,2.150000,0.530000,-0.480000,0,0.066000,0.009800,-0.011000,0,646.7610,,,0,2001.00,31.00,-31.00,0,6935.00,90.00,-90.00,0,2.350000,0.080000,-0.080000,0,1.410000,0.050000,-0.050000,0,1.06000,0.03000,-0.03000,0,2.2400,0.2600,-0.2600,0
BD-17 63 b,BD-17 63,655.57000000000,0.58000000000,-0.58000000000,0,1.3400000000,0.0200000000,-0.0200000000,0,12.80000000,,,0,1639.99458012,63.56568140,-63.56568140,0,4.300000,,,0,0.543900,0.005200,-0.005200,0,,,,,,,,,4714.00,93.00,-93.00,0,0.740000,0.040000,-0.040000,0,0.741000,0.040000,-0.040000,0,-0.67800,0.04000,-0.04300,0,4.3000,4.0000,-4.0000,0
BD-210397 b,BD-210397,1891.00000000000,56.00000000000,-48.00000000000,0,2.6300000000,0.0600000000,-0.0500000000,0,14.00000000,,,0,214.00000000,31.00000000,-32.00000000,0,0.429000,,,0,0.100000,0.100000,-0.100000,0,0.0200,0.0010,-0.0010,0,,,,,4051.00,239.00,-239.00,0,0.747000,0.088000,-0.088000,0,0.679000,0.017000,-0.017000,0,-0.86967,0.00639,-0.00648,0,6.2000,4.7000,-4.7000,0
BD-210397 c,BD-210397,6240.00000000000,151.00000000000,-156.00000000000,0,5.9000000000,0.1000000000,-0.1000000000,0,12.90000000,,,0,1525.57635360,190.69704420,-190.69704420,0,3.910000,,,0,0.430000,0.050000,-0.050000,0,0.0039,0.0045,-0.0007,0,,,,,4051.00,239.00,-239.00,0,0.747000,0.088000,-0.088000,0,0.690000,0.010000,-0.010000,0,-0.86967,0.00639,-0.00648,0,4.0000,9.5000,-2.8000,0
BEBOP-3 b,BEBOP-3,547.00000000000,6.20000000000,-7.60000000000,0,1.4440000000,0.0170000000,-0.0170000000,0,14.20000000,,,0,177.34825111,16.20924876,-15.25576354,0,0.340000,,,0,0.247000,0.077000,-0.089000,0,,,,,,,,,6033.00,100.00,-100.00,0,1.414000,0.017000,-0.017000,0,1.083000,0.026000,-0.026000,0,0.38321,0.01408,-0.01339,0,,,,
BEBOP-4 AB b,BEBOP-4 A,1823.50000000000,5.10000000000,-4.90000000000,0,3.6340000000,0.0110000000,-0.0110000000,0,,,,,8358.88710410,,,1,,,,,0.428000,0.016000,-0.016000,0,,,,,,,,,5701.43,118.15,-118.15,0,2.756450,0.146157,-0.117763,0,1.507000,0.152000,-0.152000,0,0.85933,0.01346,-0.01743,0,,,,
Barnard b,Barnard's star,3.15420000000,0.00040000000,-0.00040000000,0,0.0229000000,0.0003000000,-0.0003000000,0,0.72000000,,,0,0.29900000,0.02600000,-0.02600000,0,4.400000,,,0,0.030000,0.030000,-0.020000,0,6.7600,0.0500,-0.0500,0,438.00,,,0,3195.00,28.00,-28.00,0,0.185000,0.006000,-0.006000,0,0.162000,0.007000,-0.007000,0,-2.44977,0.00872,-0.00890,0,,,,
Barnard c,Barnard's star,4.12440000000,0.00060000000,-0.00060000000,0,0.0274000000,0.0004000000,-0.0004000000,0,0.74300000,,,0,0.33500000,0.03000000,-0.03000000,0,4.490000,,,0,0.080000,0.060000,-0.050000,0,,,,,400.00,,,0,3195.00,28.00,-28.00,0,0.185000,0.006000,-0.006000,0,0.162000,0.007000,-0.007000,0,-2.44977,0.00872,-0.00890,0,,,,
Barnard d,Barnard's star,2.34020000000,0.00030000000,-0.00030000000,0,0.0188000000,0.0003000000,-0.0003000000,0,0.69400000,,,0,0.26300000,0.02400000,-0.02400000,0,4.320000,,,0,0.040000,0.050000,-0.030000,0,,,,,483.00,,,0,3195.00,28.00,-28.00,0,0.185000,0.006000,-0.006000,0,0.162000,0.007000,-0.007000,0,-2.44977,0.00872,-0.00890,0,,,,
Barnard e,Barnard's star,6.73920000000,0.00300000000,-0.00300000000,0,0.0381000000,0.0005000000,-0.0005000000,0,0.63700000,,,0,0.19300000,0.03300000,-0.03300000,0,4.100000,,,0,0.040000,0.030000,-0.040000,0,,,,,340.00,,,0,3195.00,28.00,-28.00,0,0.185000,0.006000,-0.006000,0,0.162000,0.007000,-0.007000,0,-2.44977,0.00872,-0.00890,0,,,,
CD Cet b,CD Cet,2.29070000000,0.00012000000,-0.00012000000,0,0.0185000000,0.0013000000,-0.0013000000,0,1.82000000,,,0,3.95000000,0.42000000,-0.43000000,0,3.600000,,,0,,,,,8.6000,2.4000,-2.4000,0,464.00,18.00,-18.00,0,3130.00,51.00,-51.00,0,0.175000,0.006000,-0.006000,0,0.161000,0.010000,-0.010000,0,-2.53254,0.00778,-0.00792,0,3.0000,2.0000,-2.0000,0
CD-35 2722 b,CD-35 2722,,,,,67.0000000000,4.0000000000,-4.0000000000,0,17.37392009,0.56044903,-0.67253884,0,9375.93800650,1620.92487570,-1366.66215010,0,9.820000,,,0,,,,,,,,,1800.00,100.00,-100.00,0,3689.00,100.00,-100.00,0,0.558549,0.016445,-0.016445,0,0.400000,0.050000,-0.050000,0,-1.26481,0.08933,-0.11259,0,0.1000,0.0500,-0.0500,0
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,10037.50000000000,2737.50000000000,-2737.50000000000,0,2.6000000000,0.3000000000,-0.3000000000,0,12.40000000,,,0,3337.10000000,1430.20000000,-1430.20000000,0,9.620000,,,0,,,,,,,,,370.00,40.00,-40.00,0,580.50,24.50,-24.50,0,,,,,0.021000,0.009000,-0.009000,0,,,,,,,,
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,8040000.00000000000,470000.00000000000,-470000.00000000000,0,200.0000000000,6.0000000000,-6.0000000000,0,20.84870410,0.56044903,-0.56044903,0,2479.06157460,222.47988490,-254.26272560,0,1.500000,,,0,,,,,,,,,1800.00,40.00,-40.00,0,2320.00,40.00,-40.00,0,0.245000,0.007000,-0.008000,0,0.014700,0.000800,-0.000800,0,-2.85000,0.06000,-0.06000,0,0.0030,,,0
CHXR 73 b,CHXR 73,,,,,210.0000000000,,,0,12.30000000,,,0,3994.48600000,2662.99100000,-1664.36900000,0,11.800000,,,0,,,,,,,,,,,,,3099.00,128.00,-128.00,0,,,,,0.350000,,,0,,,,,0.0020,,,0
CI Tau c,CI Tau,25.20000000000,1.70000000000,-1.80000000000,0,0.1700000000,0.0800000000,-0.0800000000,0,13.00000000,,,0,1144.18226520,95.34852210,-95.34852210,0,2.860000,,,0,0.580000,0.050000,-0.060000,0,,,,,,,,,3807.00,131.00,-131.00,0,1.880857,0.086711,-0.415068,0,0.900000,0.020000,-0.020000,0,-0.25458,0.00652,-0.00662,0,0.0025,0.0005,-0.0005,0
COCONUTS-2 b,COCONUTS-2 A,402000000.00000000000,470000000.00000000000,-100000000.00000000000,0,7506.0000000000,5205.0000000000,-2060.0000000000,0,12.44196858,0.33626942,-0.44835923,0,2542.62725600,635.65681400,-635.65681400,0,7.250000,,,0,,,,,,,,,434.00,9.00,-9.00,0,3406.00,69.00,-69.00,0,0.388000,0.011000,-0.011000,0,0.370000,0.020000,-0.020000,0,-1.73200,0.01100,-0.01100,0,0.4750,0.3250,-0.3250,0
CT Cha b,CT Cha,,,,,440.0000000000,,,0,24.66000000,9.08000000,-6.73000000,0,5403.00000000,1907.00000000,-1907.00000000,0,1.980000,,,0,,,,,,,,,2600.00,250.00,-250.00,0,4403.00,6.00,-10.00,0,1.679694,0.095969,-0.157166,0,,,,,-0.10177,0.00370,-0.00373,0,0.0020,0.0020,-0.0020,0
