pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,st_teff,st_lum,st_rad,st_mass,st_age
GJ 1061 b,GJ 1061,1.1,1.37,5.66,0.31,,3.8,3.204,0.021,2953.0,-2.76955,0.156,0.12,7.0
GJ 1061 c,GJ 1061,1.18,1.74,5.82,0.29,,1.4,6.689,0.035,2953.0,-2.76955,0.156,0.12,7.0
GJ 1061 d,GJ 1061,1.16,1.64,5.77,0.53,,0.6,13.031,0.054,2953.0,-2.76955,0.156,0.12,7.0
GJ 1132 b,GJ 1132,1.19151465,1.83704819,5.97,0.0118,583.8,19.3,1.62892911,0.0157,3229.0,-2.32148,0.2211,0.1945,5.0
GJ 1132 c,GJ 1132,1.43,2.64,4.96,0.27,300.0,,8.929,0.0476,3270.0,-2.35853,0.2105,0.181,5.0
GJ 1148 b,GJ 1148,11.9,96.7,0.315,0.38,,,41.38,0.166,3287.0,-1.86908,0.358519,0.344045,
GJ 1148 c,GJ 1148,9.71,68.06,0.409,0.342,,,532.58,0.912,3287.0,-1.86908,0.358519,0.344045,
GJ 1151 c,GJ 1151,3.25,10.62,1.7,,,,389.7,0.5714,3280.0,-2.47952,0.1781,0.1639,
GJ 1214 b,GJ 1214,2.733,8.41,2.26,0.0062,567.0,17.2,1.580404531,0.01505,3101.0,-2.40894,0.2162,0.182,3.0
GJ 1252 b,GJ 1252,1.193,1.32,4.2,0.0,1089.0,233.0,0.5182331,0.00915,3458.0,-1.70774,0.391,0.381,3.9
GJ 1265 b,GJ 1265,2.63,7.4,2.24,0.04,,,3.6511,0.026,3236.0,-2.4389,0.192,0.178,
GJ 1289 b,GJ 1289,2.38,6.27,2.56,0.0,150.0,,111.74,0.27,3296.0,-2.25995,0.245012,0.21,
GJ 143 b,GJ 143,2.61,22.7,7.0,0.188,422.0,10.8612,35.61253,0.1915,4640.0,-0.6862,0.695,0.73,3.8
GJ 15 A b,GJ 15 A,1.55,3.03,4.47,0.094,550.0,,11.4407,0.072,3607.0,-1.655,0.38,0.38,
GJ 15 A c,GJ 15 A,6.67,36.0,0.667,0.27,,,7600.0,5.4,3607.0,-1.655,0.38,0.38,
GJ 160.2 b,GJ 160.2,3.17,10.2,1.76,0.06,,,5.2354,0.053,4347.0,-0.79588,0.655173,0.69,
GJ 163 b,GJ 163,3.25,10.6,1.7,0.073,,,8.63182,0.0607,3500.0,-1.708,0.409738,0.4,6.0
GJ 163 c,GJ 163,2.5,6.8,2.39,0.099,,,25.63058,0.1254,3500.0,-1.708,0.409738,0.4,6.0
GJ 163 d,GJ 163,5.92,29.4,0.779,0.373,,,603.95116,1.0304,3500.0,-1.708,0.409738,0.4,6.0
GJ 179 b,GJ 179,13.8,301.93698665,0.631,0.21,,,2288.0,2.41,3370.0,-1.796,0.38,0.357,
GJ 180 b,GJ 180,2.43,6.49,2.49,0.07,,,17.133,0.092,3371.0,-1.88606,0.413049,0.43,
GJ 180 c,GJ 180,2.41,6.4,2.51,0.09,,,24.329,0.129,3371.0,-1.88606,0.413049,0.43,
GJ 180 d,GJ 180,2.66,7.56,2.21,0.14,,,106.3,0.309,3371.0,-1.88606,0.413049,0.43,
GJ 2030 b,GJ 2030,2.03,4.76742611,3.13,0.239,,,2.38129,0.034,5485.0,0.6123,2.24104,0.96,
GJ 2030 c,GJ 2030,12.3,4069.15709482,12.0,0.041,,,25533.11353,16.761,5485.0,0.6123,2.24104,0.96,
GJ 2056 b,GJ 2056,4.17,16.2,1.23,0.72,,,69.971,0.283,4069.95,-0.90505,0.709495,0.62,
GJ 2126 b,GJ 2126,13.6,413.1769291,0.903,0.85,,,272.7,0.71,4159.0,-0.84527,0.728,0.65,
GJ 229 A c,GJ 229,2.87,8.58136699,1.99,0.366,,,121.93268,0.384,3564.0,-1.55284,0.46,0.509,0.4
GJ 229 b,GJ 229,3.97,14.93793513,1.31,0.404,,,579.47495,1.086,3564.0,-1.55284,0.46,0.509,0.4
GJ 238 b,GJ 238,0.566,0.126,3.82,,758.0,107.262,1.7446999,0.02123,3485.0,-1.61618,0.4314,0.4193,
GJ 251 b,GJ 251,1.79,3.85,3.69,0.0,336.0,2.37,14.237,0.0808,3342.0,-1.80967,0.36,0.35,6.8
GJ 251 c,GJ 251,1.8,3.88,3.66,0.0,216.0,0.404,53.647,0.196,3342.0,-1.80967,0.36,0.35,6.8
GJ 27.1 b,GJ 27.1,3.66,13.0,1.46,0.08,,,15.819,0.101,3542.0,-1.58503,0.518887,0.53,
GJ 273 b,GJ 273,1.51,2.89,4.61,0.1,,1.06,18.6498,0.091101,3382.0,-2.05552,0.293,0.29,
GJ 273 c,GJ 273,1.06,1.18,5.44,0.17,,6.66,4.7234,0.036467,3382.0,-2.05552,0.293,0.29,
GJ 3021 b,GJ 3021,13.1,1071.04,2.62,0.511,350.0,,133.71,0.49,5540.0,-0.18,0.9,0.9,0.37
GJ 3082 b,GJ 3082,2.79,8.2,2.07,0.22,,,11.949,0.079,3910.0,-1.46273,0.465216,0.47,
GJ 3090 b,GJ 3090,2.18,4.52,2.4,0.25,723.0,45.4,2.85310198,0.0316,3707.0,-1.34199,0.516,0.519,
GJ 3090 c,GJ 3090,3.14,10.0,1.77,0.0,407.2,4.58,15.9407,0.0997,3707.0,-1.34199,0.516,0.519,
GJ 3138 b,GJ 3138,1.18,1.78,5.95,0.19,,118.1,1.22003,0.0197,3717.0,-1.34679,0.5,0.681,
GJ 3138 c,GJ 3138,1.88,4.18,3.46,0.11,,13.9,5.974,0.057,3717.0,-1.34679,0.5,0.681,
GJ 3138 d,GJ 3138,3.23,10.5,1.71,0.32,,0.1,257.8,0.698,3717.0,-1.34679,0.5,0.681,
GJ 317 b,GJ 317,13.3,794.5,1.86,0.0826,,,695.69,1.138,3496.0,-1.68663,0.403,0.402,5.0
GJ 317 c,GJ 317,13.6,454.49462201,0.993,0.217,,,6500.0,5.04,3496.0,-1.68663,0.403,0.402,5.0
GJ 3222 b,GJ 3222,3.4,11.44182265,1.6,0.929,,,10.66669,0.091,5257.46,-0.252,0.931389,0.89,
GJ 328 b,GJ 328,13.3,797.74930157,1.86,0.227,,,3771.0,4.11,3897.0,-1.08,0.63,0.65,
GJ 328 c,GJ 328,4.91,21.4,0.993,,,,241.8,0.657,3897.0,-1.08,0.63,0.65,
GJ 3293 b,GJ 3293,5.19,23.54,0.925,0.06,,1.07,30.5987,0.14339,3466.0,-1.65758,0.404,0.42,
GJ 3293 c,GJ 3293,4.87,21.09,1.0,0.11,,0.17,122.6196,0.36175,3466.0,-1.65758,0.404,0.42,
GJ 3293 d,GJ 3293,2.67,7.6,2.19,0.12,,0.59,48.1345,0.19394,3466.0,-1.65758,0.404,0.42,
GJ 3293 e,GJ 3293,1.63,3.28,4.16,0.21,,3.34,13.2543,0.08208,3466.0,-1.65758,0.404,0.42,
GJ 3323 b,GJ 3323,1.23,2.02,5.96,0.23,,2.58,5.3636,0.03282,3159.0,-2.56864,0.119,0.164,
GJ 3323 c,GJ 3323,1.32,2.31,5.52,0.17,,0.17,40.54,0.1264,3159.0,-2.56864,0.119,0.164,
GJ 3341 b,GJ 3341,2.46,6.6,2.44,0.31,,,14.207,0.089,3526.0,-1.538,0.439,0.47,
GJ 338 B b,GJ 338 B,3.25,10.6,1.7,0.109,391.0,,24.422,0.142,4014.0,-1.10127,0.58,0.64,4.0
GJ 341 b,GJ 341,0.88,4.0,,0.0,629.0,13.8,7.57686,,3770.0,-1.31072,0.5066,0.48,
GJ 3470 b,GJ 3470,4.57,13.9,0.8,0.017,593.5,29.6584,3.3366496,0.0355,3600.0,-1.5376,0.547,0.539,1.65
GJ 3473 b,GJ 3473,1.264,1.86,5.03,0.0,773.0,59.4,1.1980035,0.01589,3347.0,-1.82391,0.364,0.36,
GJ 3473 c,GJ 3473,2.63,7.41,2.24,0.0,329.1,1.95,15.509,0.0876,3347.0,-1.82391,0.364,0.36,
GJ 3512 b,GJ 3512,14.3,146.51889563,0.275,0.4279,,,203.109,0.3376,3141.0,-2.8041,0.139,0.123,5.5
GJ 3512 c,GJ 3512,14.3,143.97626837,0.271,0.089,,,2354.0,1.731,3141.0,-2.8041,0.139,0.123,5.5
GJ 357 b,GJ 357,1.2,1.84,5.6,,518.0,12.6,3.9306,0.036,3505.0,-1.79833,0.337,0.342,
GJ 357 c,GJ 357,1.66,3.4,4.08,,401.2,4.45,9.1247,0.061,3505.0,-1.79833,0.337,0.342,
GJ 357 d,GJ 357,2.34,6.1,2.62,,219.6,0.38,55.661,0.204,3505.0,-1.79833,0.337,0.342,
GJ 3634 b,GJ 3634,2.83,8.4,2.04,0.08,,,2.64561,0.0287,3517.0,-1.699,0.43,0.45,5.0
GJ 367 b,GJ 367,0.699,0.633,10.2,0.06,1365.0,579.0,0.3219225,0.00709,3522.0,-1.5391,0.458,0.455,
GJ 367 c,GJ 367,1.86,4.13,3.53,0.09,,,11.5301,,3522.0,-1.5391,0.458,0.455,
GJ 367 d,GJ 367,2.33,6.03,2.62,0.14,,,34.369,,3522.0,-1.5391,0.458,0.455,
GJ 3779 b,GJ 3779,2.75,8.0,2.11,0.07,,,3.0232,0.026,3324.0,-2.06198,0.281,0.27,
GJ 3929 b,GJ 3929,1.09,1.75,7.3,0.0,568.0,17.3,2.616235,0.0252,3384.0,-1.96257,0.32,0.313,7.1
GJ 3929 c,GJ 3929,2.26,5.71,2.72,0.0,317.0,1.68,15.04,0.081,3384.0,-1.96257,0.32,0.313,7.1
GJ 393 b,GJ 393,1.17,1.71,5.87,,485.0,9.21,7.02679,0.05402,3579.0,-1.57073,0.426,0.426,
GJ 3942 b,GJ 3942,2.57,7.14,2.31,0.121,590.0,,6.905,0.0608,3867.0,-1.12,0.61,0.63,
GJ 3988 b,GJ 3988,1.74,3.69,3.85,0.0,348.0,2.45,6.9442,0.0405,3273.0,-2.39513,0.19734,0.1842,
GJ 3998 b,GJ 3998,1.39,2.5,5.12,0.0,,48.0,2.65033,0.03,3726.0,-1.358,0.5,0.52,8.38
GJ 3998 c,GJ 3998,2.5,6.82,2.4,0.0,,5.4,13.727,0.09,3726.0,-1.358,0.5,0.52,8.38
GJ 3998 d,GJ 3998,2.34,6.07,2.6,0.0,,1.2,41.78,0.189,3726.0,-1.358,0.5,0.52,8.38
GJ 411 b,GJ 411,1.45,2.69,4.85,0.063,349.83,3.13,12.9394,0.07879,3719.0,-1.70997,0.3685,0.3899,8.047
GJ 414 A b,GJ 414 A,2.63,7.6,2.3,0.45,308.6,,50.8,0.2324,4120.0,-0.92445,0.68,0.65,12.4
GJ 414 A c,GJ 414 A,8.4,53.83,0.499,0.105,124.7,,749.83,1.4,4120.0,-0.92445,0.68,0.65,12.4
GJ 422 b,GJ 422,3.33,11.07,1.65,0.11,,,20.129,0.111,3323.0,-1.95861,0.370328,0.35,
GJ 4274 b,GJ 4274,1.53,2.97,4.56,,,14.7,1.6339,0.0153,3228.0,-2.46218,0.19,0.18,0.12
GJ 4274 c,GJ 4274,2.83,8.39,2.03,,,0.1,69.57,0.186,3228.0,-2.46218,0.19,0.18,0.12
GJ 4276 b,GJ 4276,4.22,16.57,1.21,0.37,,,13.352,0.082,3387.0,-1.70553,0.407,0.406,6.9
GJ 433 b,GJ 433,2.33,6.043,2.63,0.04,,,7.3705,0.062,3461.0,-1.69897,0.5,0.48,
GJ 433 c,GJ 433,6.27,32.422,0.723,0.12,,,5094.105,4.819,3461.0,-1.69897,0.5,0.48,
GJ 433 d,GJ 433,2.14,5.223,2.93,0.07,,,36.059,0.178,3461.0,-1.69897,0.5,0.48,
GJ 436 b,GJ 436,4.17,22.1,1.8,0.13827,686.0,29.4322,2.64388312,0.0291,3586.11,-1.585,0.455,0.47,6.0
GJ 463 b,GJ 463,13.1,1080.6165838,2.64,0.146,,,3459.0,3.53,3563.0,-1.52293,0.483,0.486,
GJ 480 b,GJ 480,3.69,13.2,1.44,0.1,,,9.567,0.068,3381.0,-1.61155,0.455815,0.45,
GJ 486 b,GJ 486,1.289,2.77,6.66,0.00086,696.3,39.2,1.46712127,0.01714,3317.0,-1.93892,0.3243,0.312,4.0
GJ 504 b,GJ 504,12.10569916,1271.3,3.94,,510.0,,,43.5,6234.0,0.332,1.26,1.22,0.16
GJ 508.2 b,GJ 508.2,,587.98255295,,0.27,,,5300.0,4.85,3720.0,-1.222,0.53,0.54,
GJ 514 b,GJ 514,2.13,5.2,2.96,0.45,202.0,0.28,140.43,0.422,3728.0,-1.36653,0.5,0.51,0.8
GJ 536 b,GJ 536,2.41,6.37,2.5,0.0,451.0,9.9,8.70874,0.0668,3641.0,-1.35291,0.529,0.528,4.2
GJ 536 c,GJ 536,2.3,5.89,2.66,0.0,290.5,1.692,32.761,0.1617,3641.0,-1.35291,0.529,0.528,4.2
GJ 581 b,GJ 581,4.79,20.5,1.02,0.0342,,,5.3686,0.0399,3500.0,-1.90781,0.302,0.295,4.3
GJ 581 c,GJ 581,2.5,6.81,2.39,0.032,,,12.9211,0.0718,3500.0,-1.90781,0.302,0.295,4.3
GJ 581 e,GJ 581,1.38,2.48,5.19,0.012,,,3.1481,0.02799,3500.0,-1.90781,0.302,0.295,4.3
GJ 625 b,GJ 625,1.49,2.82,4.68,0.13,,,14.628,0.078361,3499.0,-1.894,0.31,0.3,
GJ 649 b,GJ 649,10.8,81.99972901,0.358,0.083,,,600.1,1.112,3734.0,-1.361,0.5,0.51,0.44
GJ 667 C b,GJ 667 C,2.25,5.68,2.74,0.2,,,7.203,0.050431,3350.0,-1.863,,0.33,2.0
GJ 667 C c,GJ 667 C,1.77,3.8,3.77,0.02,,,28.14,0.125,3350.0,-1.863,,0.33,2.0
GJ 667 C e,GJ 667 C,1.45,2.7,4.87,0.02,,,62.24,0.213,3350.0,-1.863,,0.33,2.0
GJ 667 C f,GJ 667 C,1.45,2.7,4.87,0.03,,,39.026,0.156,3350.0,-1.863,,0.33,2.0
GJ 667 C g,GJ 667 C,1.99,4.6,3.21,0.08,,,256.2,0.549,3350.0,-1.863,,0.33,2.0
GJ 674 b,GJ 674,3.33,11.09,1.65,0.2,,,4.6938,0.039,3600.0,-1.796,0.36463,0.35,0.55
GJ 676 A b,GJ 676 A,12.8,1840.86213334,4.82,0.319,,,1051.44521,1.735,3734.0,-1.04251,0.69,0.626,
GJ 676 A c,GJ 676 A,12.3,4288.14086724,12.7,0.295,,,13921.42302,9.726,3734.0,-1.04251,0.69,0.626,
GJ 676 A d,GJ 676 A,1.78,3.81394088,3.72,0.192,,,3.60076,0.039,3734.0,-1.04251,0.69,0.626,
GJ 676 A e,GJ 676 A,2.47,6.67439655,2.43,0.152,,,35.47358,0.181,3734.0,-1.04251,0.69,0.626,
GJ 680 b,GJ 680,12.0,7977.4930157,25.4,0.381,,,17281.66514,10.138,3563.0,-1.51379,0.45933,0.456,
GJ 682 b,GJ 682,1.93,4.4,3.36,0.08,,,17.478,0.08,3028.0,-2.69897,0.298255,0.27,
GJ 682 c,GJ 682,2.89,8.7,1.98,0.1,,,57.32,0.176,3028.0,-2.69897,0.298255,0.27,
GJ 685 b,GJ 685,2.95,9.0,1.93,0.0,,,24.16,0.1344,3816.0,-1.253,0.54,0.55,
GJ 687 b,GJ 687,4.32,17.2,1.17,0.17,,,38.142,0.163,3413.0,-1.672,0.4183,0.4,
GJ 687 c,GJ 687,4.14,16.0,1.24,0.4,,,727.562,1.165,3413.0,-1.672,0.4183,0.4,
GJ 720 A b,GJ 720 A,3.77,13.64,1.4,0.12,401.0,,19.466,0.119,3837.0,-1.217,0.56,0.57,
GJ 724 b,GJ 724,3.27,10.75,1.69,0.577,611.0,23.32,5.101284,0.04685,3799.0,-1.2909,0.52226,0.5271,
GJ 740 b,GJ 740,1.53,2.96,4.54,0.24,829.0,79.0,2.37756,0.029,3913.0,-1.206,0.56,0.58,
GJ 806 b,GJ 806,1.331,1.9,4.4,,940.0,130.0,0.9263237,0.01406,3600.0,-1.58528,0.4144,0.413,5.0
GJ 806 c,GJ 806,2.28,5.8,2.69,,490.0,9.5,6.64064,0.0523,3600.0,-1.58528,0.4144,0.413,5.0
GJ 832 b,GJ 832,13.8,314.65012293,0.658,0.05,,,3853.0,3.7,3472.0,-1.585,0.441557,0.45,8.1
GJ 849 b,GJ 849,13.9,283.82076745,0.581,0.029,,,1925.31,2.32,3467.0,-1.59,0.45,0.45,3.0
GJ 849 c,GJ 849,13.8,314.65012293,0.658,0.092,,,5990.0,4.95,3467.0,-1.59,0.45,0.45,3.0
GJ 86 b,GJ 86,12.9,1404.8086,3.6,0.04,,,15.76491,0.11,5182.0,-0.38952,0.77,0.93,11.3
GJ 876 b,GJ 876,13.3,723.2235,1.69,0.0324,,,61.1166,0.208317,3293.74,-1.90658,0.3,0.32,1.0
GJ 876 c,GJ 876,14.0,226.9846,0.455,0.25591,,,30.0881,0.12959,3293.74,-1.90658,0.3,0.32,1.0
GJ 876 d,GJ 876,2.51,6.83,2.37,0.207,,,1.93778,0.02080665,3293.74,-1.90658,0.3,0.32,1.0
GJ 876 e,GJ 876,3.92,14.6,1.33,0.055,,,124.26,0.3343,3293.74,-1.90658,0.3,0.32,1.0
GJ 887 b,GJ 887,1.8,3.9,3.67,0.14,426.0,7.8,9.2619,0.0683,3688.0,-1.43415,0.468,0.495,2.9
GJ 887 c,GJ 887,2.43,6.5,2.49,0.17,320.0,2.5,21.784,0.121,3688.0,-1.43415,0.468,0.495,2.9
GJ 887 d,GJ 887,2.34,6.1,2.62,,241.0,0.81,50.77,0.212,3688.0,-1.43415,0.468,0.495,2.9
GJ 887 e,GJ 887,1.12,1.46,5.71,,544.0,20.9,4.4249,0.0417,3688.0,-1.43415,0.468,0.495,2.9
GJ 896 A b,GJ 896 A,13.3,718.29219982,1.68,0.35,,,284.39,0.63965,3345.0,-1.75523,0.394682,0.43599,
GJ 900 b,GJ 900 A,12.4,3496.112477,10.1,,,,,12000.0,3976.0,-0.921,0.716187,1.08,0.2
GJ 9066 c,GJ 9066,9.6,66.74396547,0.415,0.46,,,771.36,0.88,3154.0,-2.59517,0.164,0.15,
GJ 9404 b,GJ 9404,3.48,11.9,1.55,0.49,,,13.4586,0.0943,3811.0,-1.0,0.626041,0.62,
GJ 96 b,GJ 96,4.67,19.66,1.06,0.44,,,73.94,0.291,3785.0,-1.05159,0.580612,0.6,
GJ 9689 b,GJ 9689,3.07,9.65,1.83,0.29,453.04,,18.27,0.1139,3836.0,-1.2,0.57,0.59,8.9
GJ 9714 b,GJ 9714,12.5,2988.54051102,8.41,0.155,,,19240.75467,12.319,4263.0,-0.88386,0.662662,0.67,
GJ 9773 b,GJ 9773,14.2,172.580825,0.331,0.218,,,2965.0,2.921,3528.0,-1.73666,0.362,0.358,
GJ 9827 b,GJ 9827,1.44,4.28,7.858,0.0,1035.01,318.0,1.208974,0.0189,4236.0,-1.00436,0.58,0.62,5.465
GJ 9827 c,GJ 9827,1.13,1.86,7.142,0.0,715.94,73.0,3.648103,0.0395,4236.0,-1.00436,0.58,0.62,5.465
GJ 9827 d,GJ 9827,1.98,3.02,2.51,0.0,675.0,34.9,6.20183,0.053,4236.0,-1.00436,0.58,0.62,5.465
GPX-1 b,GPX-1,16.47720163,6261.2196179,8.222423,0.0,2300.0,4650.0,1.744579,0.0338,7000.0,0.72673,1.56,1.68,0.27
GQ Lup b,GQ Lup,33.6,6356.0,0.921,,2650.0,,,100.0,4360.0,-0.07239,1.94153,0.7,0.001
GSC 06214-00210 b,GSC 06214-00210,20.1762,5000.0,3.35,,2300.0,,,320.0,4200.0,-0.42,0.90484,0.9,0.005
GU Psc b,GU Psc,14.179,3591.3,6.92,,1050.0,,,2000.0,4031.81,-1.60189,0.450458,0.325,0.1
Gaia-1 b,Gaia-1,13.77583728,533.95172376,1.12,,1159.07,426.5351,3.052524,0.04047,5470.0,-0.1588,0.952,0.949,
Gaia-2 b,Gaia-2,14.81827249,259.66580852,0.439,,1213.23,512.0235,3.6915224,0.0467,5720.0,0.0574,1.064,1.0,
Gaia-4 b,Gaia-4,12.4,3750.3752026,10.8,0.338,,,571.3,,4034.0,-0.99957,0.624,0.644,6.8
Gaia-5 b,Gaia-5,12.1,6633.07885409,20.6,0.6423,,,358.62,,3447.0,-1.82594,0.345,0.339,8.2
Gaia22dkvL b,Gaia22dkvL,14.1,187.83658854,0.368,,,,,1.4,,,,1.145,
Gl 378 b,Gl 378,3.66,13.02,1.46,0.109,830.0,,3.822,0.039435,3879.0,-1.22185,0.56,0.56,
Gl 410 b,Gl 410,2.83,8.4,2.04,,,,6.02,0.0531,3842.0,-1.239,0.543,0.55,0.48
Gl 49 b,Gl 49,2.24,5.63,2.75,0.363,,,13.8508,0.0905,3805.0,-1.30645,0.511,0.515,
Gl 686 b,Gl 686,2.46,6.624,2.45,0.05,379.0,,15.53,0.091,3656.0,-1.53,0.427,0.426,
Gl 725 A b,Gl 725 A,1.48,2.78,4.71,0.0,,,11.2201,0.068,3433.0,-1.809,0.351,0.33,6.2
Gliese 12 b,Gliese 12,0.958,3.87,,0.5,314.6,1.62,12.761408,0.0668,3296.0,-2.13787,0.2617,0.2414,7.0
HAT-P-1 b,HAT-P-1,14.784671,166.86075,0.282,0.0,1322.0,259.687,4.46529976,0.05561,5980.0,0.22463,1.174,1.151,3.6
HAT-P-11 b,HAT-P-11,4.36,25.0,1.172,0.251,838.0,100.77,4.888,0.05258,4653.0,-0.56702,0.683,0.811,2.69
HAT-P-11 c,HAT-P-11,13.2,851.78013076,2.04,0.652,,,3361.0,4.1,4653.0,-0.56702,0.683,0.811,2.69
HAT-P-12 b,HAT-P-12,10.749,67.059,0.3192,0.0,963.0,118.075,3.2130598,0.0384,4650.0,-0.678,0.701,0.733,2.5
HAT-P-13 b,HAT-P-13,14.258,270.462,0.340833,0.0133,1740.0,1978.5245,2.91625,0.04383,5653.0,0.346,1.756,1.32,5.0
HAT-P-13 c,HAT-P-13,12.3,4538.421,13.4,0.6616,340.0,,446.27,1.258,5653.0,0.346,1.756,1.32,5.0
HAT-P-14 b,HAT-P-14,15.91678,1093.3352,1.56,0.11,1624.0,1038.78,4.62767,0.0596,6600.0,0.64412,1.82,2.65,1.6
HAT-P-15 b,HAT-P-15,11.88154,616.5902,1.96,0.19,904.0,79.7578,10.8635,0.0965,5568.0,0.03019,1.07,1.0,6.8
HAT-P-16 b,HAT-P-16,14.68376472,1341.56043,2.479989,0.0462,1566.0,1597.59,2.77596727,0.0413,6140.0,0.29447,1.158,1.218,0.5
HAT-P-17 b,HAT-P-17,11.76945,184.3414,0.44,0.35,800.0,110.512,10.33852,0.0892,5246.0,-0.28893,0.87,0.99,7.0
HAT-P-17 c,HAT-P-17,13.1,1080.6,2.64,0.39,,,5584.0,5.6,5336.96,-0.28893,0.838682,0.92,7.0
HAT-P-18 b,HAT-P-18,11.153,62.61,0.25,0.084,852.0,82.2407,5.508023,0.0559,4803.0,-0.569,0.749,0.77,12.4
HAT-P-19 b,HAT-P-19,11.29865255,88.03846874,0.335,0.07,981.2,154.0,4.00878322,0.04599,4962.0,-0.48545,0.773,0.807,7.2
HAT-P-2 b,HAT-P-2,10.659759,2866.81223114,7.29,0.5172,1540.0,588.518,5.6335158,0.06814,6380.0,0.53,1.39,1.33,1.44
HAT-P-2 c,HAT-P-2,12.4,3400.7639549,9.8,0.37,,,8500.0,,6412.0,0.577,1.416,1.33,1.44
HAT-P-20 b,HAT-P-20,9.718,2302.899,13.78,0.015,970.0,85.1168,2.875317,0.0361,4595.0,-0.721,0.694,0.756,6.7
HAT-P-21 b,HAT-P-21,12.44199,1547.8321,3.633781,0.23,1367.0,459.542,4.12448,0.05037,5588.0,0.18184,1.21,1.24,10.2
HAT-P-22 b,HAT-P-22,12.89035,785.0401,2.14,0.02,1463.0,325.569,3.21222,0.0414,5302.0,-0.114,1.11,1.13,12.4
HAT-P-23 b,HAT-P-23,15.334,664.237,1.01,0.106,2056.0,2796.2342,1.212884,0.0232,5905.0,0.199,1.203,1.13,4.0
HAT-P-24 b,HAT-P-24,14.5717,238.3725,0.44,0.07,1637.0,1294.929,3.35524,0.04651,6373.0,0.408,1.38,1.37,2.8
HAT-P-25 b,HAT-P-25,12.722215,180.84527,0.483,0.023,1182.0,325.0,3.65281514,0.0466,5519.0,-0.15181,0.919,1.012,3.2
HAT-P-26 b,HAT-P-26,7.06167,22.2481,0.258608,0.12,1080.0,185.0743,4.23452,0.04748,5079.0,-0.35928,0.87,1.12,9.0
HAT-P-27 b,HAT-P-27,11.43,197.05,0.76,0.0,1091.99,336.0384,3.039577,0.04,5316.0,-0.26926,0.864673,0.916,4.4
HAT-P-28 b,HAT-P-28,13.585,198.953,0.44,0.051,1384.0,554.7122,3.257215,0.0434,5680.0,0.053,1.103,1.025,6.1
HAT-P-29 b,HAT-P-29,13.11453,279.6904,0.710842,0.09,1281.0,433.0,5.72319,0.0667,6087.0,0.31175,1.3,1.45,2.2
HAT-P-3 b,HAT-P-3,10.53646,206.5895,0.855,0.0,1189.0,176.587,2.8997,0.03866,5185.0,-0.36,0.87,1.06,1.6
HAT-P-30 b,HAT-P-30,16.14096,263.7989,0.309,0.04,1630.0,1467.9573,2.8106,0.0419,6304.0,0.312,1.31,1.55,1.0
HAT-P-31 b,HAT-P-31,12.21781,721.4741,2.18,0.25,1450.0,746.9025,5.00542,0.061,6065.0,0.43315,1.39,1.31,3.17
HAT-P-32 b,HAT-P-32,22.19382,216.1244,0.108,0.159,1835.7,1841.0,2.1500082,0.03397,6001.0,0.33806,1.367,1.132,2.7
HAT-P-33 b,HAT-P-33,20.73665,292.4036,0.2,0.0,1782.0,1701.38,3.47447,0.04995,6446.0,0.618,1.79,1.82,2.3
HAT-P-34 b,HAT-P-34,13.417173,1058.3739,2.5,0.432,1520.0,433.78,5.452654,0.06774,6442.0,0.6003,1.53,1.392,1.7
HAT-P-35 b,HAT-P-35,14.930388,335.62848,0.55,0.02,1581.0,999.6688,3.646706,0.04978,6096.0,0.38307,1.435,1.236,3.5
HAT-P-36 b,HAT-P-36,14.313893,587.413406,1.175,0.063,1780.97,1821.0,1.32734683,0.0241,5620.0,0.02243,1.041,1.03,6.6
HAT-P-37 b,HAT-P-37,13.204,371.528,0.89,0.058,1271.0,412.3914,2.797436,0.0379,5500.0,-0.208,0.877,0.929,3.6
HAT-P-38 b,HAT-P-38,9.247,84.857,0.59,0.067,1082.0,243.0337,4.640382,0.0523,5330.0,-0.208,0.923,0.886,10.1
HAT-P-39 b,HAT-P-39,17.609,190.372,0.19,0.0,1752.0,1915.6934,3.54387,0.0509,6430.0,0.607,1.625,1.404,2.0
HAT-P-4 b,HAT-P-4,14.28,213.255,0.403,0.0,1686.0,1438.0,3.056536,0.04438,5860.0,0.431,1.596,1.248,3.9
HAT-P-40 b,HAT-P-40,17.03768,152.5584,0.15,0.0,1770.0,1747.4151,4.45724,0.0608,6080.0,0.778,1.94,1.03,2.7
HAT-P-41 b,HAT-P-41,22.97845,378.2177,0.204,0.0,1941.0,2485.0721,2.69405,0.04258,6390.0,0.628,2.05,2.56,2.2
HAT-P-42 b,HAT-P-42,14.348,331.801,0.61,0.0,1428.0,684.0973,4.641878,0.0575,5743.0,0.356,1.53,1.178,5.2
HAT-P-43 b,HAT-P-43,13.63,210.395,0.39,0.0,1353.0,521.877,3.3326414,0.0444,5693.0,0.05986,1.08,1.03,5.7
HAT-P-44 b,HAT-P-44,13.922,111.871,0.23,0.044,1108.0,185.119,4.301219,0.0507,5295.0,-0.194,0.949,0.942,7.5
HAT-P-44 c,HAT-P-44,13.0,1271.3,3.18,0.494,,,872.2,1.752,5295.0,-0.194,0.949,0.942,7.5
